Node Name                             Address    Labels                              
------------------------------------- ---------- ----------------------------------- 
0040e7b9-5eea-4a2b-8a34-a520ff68f8... ⟵ Tunnel   iface_br-d2a97477f93f=172.18.0.1... 
s1-mongodbs1-1.devint-automation.n... ⟵ Tunnel   iface_ens3=198.18.113.192,ns_env... 
s1-mongodbs1-1.fed1mp.nc1.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.244.48,ns_env=... 
s1-mongodbs1-1.npe02-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.9.52,ns_env=np... 
s1-mongodbs1-1.perf01-mp.nc6.iad0.... ⟵ Tunnel   iface_ens3=198.18.9.173,ns_env=n... 
s1-mongodbs1-1.stg01-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.9.68,ns_env=np... 
s1-mongodbs1-1.stg01-mplegacy.nc4.... ⟵ Tunnel   iface_ens3=198.18.10.131,ns_env=... 
s1-mongodbs1-2.fed1mp.nc1.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.246.153,ns_env... 
s1-mongodbs1-2.npe02-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.8.171,ns_env=n... 
s1-mongodbs1-2.perf01-mp.nc6.iad0.... ⟵ Tunnel   iface_ens3=198.18.10.139,ns_env=... 
s1-mongodbs1-2.qa01-mp-npe.nc1.iad... ⟵ Tunnel   iface_ens3=198.18.9.177,ns_env=n... 
s1-mongodbs1-2.stg01-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.8.150,ns_env=n... 
s1-mongodbs1-2.stg01-mplegacy.nc4.... ⟵ Tunnel   iface_ens3=198.18.10.202,ns_env=... 
s1-mongodbs1-3.devint-automation.n... ⟵ Tunnel   iface_ens3=198.18.114.214,ns_env... 
s1-mongodbs1-3.fed1mp.nc1.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.244.85,ns_env=... 
s1-mongodbs1-3.npe02-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.8.69,ns_env=np... 
s1-mongodbs1-3.perf01-mp.nc6.iad0.... ⟵ Tunnel   iface_ens3=198.18.9.186,ns_env=n... 
s1-mongodbs1-3.qa01-mp-npe.nc1.iad... ⟵ Tunnel   iface_ens3=198.18.8.162,ns_env=n... 
s1-mongodbs1-3.stg01-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.9.182,ns_env=n... 
s1-mongodbs1-3.stg01-mplegacy.nc4.... ⟵ Tunnel   iface_ens3=198.18.10.242,ns_env=... 
s1-mongodbs1-4.devint-automation.n... ⟵ Tunnel   iface_ens3=198.18.114.61,ns_env=... 
s1-mongodbs1-4.fed1mp.nc1.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.247.44,ns_env=... 
s1-mongodbs1-4.npe02-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.9.121,ns_env=n... 
s1-mongodbs1-4.perf01-mp.nc6.iad0.... ⟵ Tunnel   iface_ens3=198.18.10.79,ns_env=n... 
s1-mongodbs1-4.stg01-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.8.222,ns_env=n... 
s1-mongodbs1-4.stg01-mplegacy.nc4.... ⟵ Tunnel   iface_ens3=198.18.10.124,ns_env=... 
s1-mongodbs1-5.devint-automation.n... ⟵ Tunnel   iface_ens3=198.18.113.196,ns_env... 
s1-mongodbs1-5.fed1mp.nc1.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.246.181,ns_env... 
s1-mongodbs1-5.npe02-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.11.47,ns_env=n... 
s1-mongodbs1-5.perf01-mp.nc6.iad0.... ⟵ Tunnel   iface_ens3=198.18.10.208,ns_env=... 
s1-mongodbs1-5.qa01-mp-npe.nc1.iad... ⟵ Tunnel   iface_ens3=198.18.10.143,ns_env=... 
s1-mongodbs1-5.stg01-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.9.135,ns_env=n... 
s1-mongodbs1-5.stg01-mplegacy.nc4.... ⟵ Tunnel   iface_ens3=198.18.8.225,ns_env=n... 
s1-mongos01.fed1mp.nc1.iad0.nssclo... ⟵ Tunnel   iface_ens3=198.18.245.107,ns_env... 
s1-mongos01.npe02-mp.nc4.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.9.190,ns_env=n... 
s1-mongos01.perf01-mp.nc6.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.8.135,ns_env=n... 
s1-mongos01.qa01-mp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.9.136,ns_env=n... 
s1-mongos01.stg01-mp.nc4.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.10.255,ns_env=... 
s1-mongos01.stg01-mplegacy.nc4.iad... ⟵ Tunnel   iface_ens3=198.18.8.229,ns_env=n... 
s1-mongos02.fed1mp.nc1.iad0.nssclo... ⟵ Tunnel   iface_ens3=198.18.246.254,ns_env... 
s1-mongos03.fed1mp.nc1.iad0.nssclo... ⟵ Tunnel   iface_ens3=198.18.246.61,ns_env=... 
sa-dev-05.iad0.netskope.com           ⟵ Tunnel   iface_bond0=10.111.77.231,ns_env... 
sa-dev-jzhan.iad0.netskope.com        ⟵ Tunnel   iface_bond0=10.111.77.205,iface_... 
sakula-dev-client.ipsec-gre-qe-vms... ⟵ Tunnel   iface_ens3=10.136.218.201,ns_env... 
salt-master01-msen-test.devint-aut... ⟵ Tunnel   iface_ens3=10.136.124.227,ns_env... 
salt-master01.devint-automation.nc... ⟵ Tunnel   iface_ens3=198.18.65.101,ns_env=... 
salt-master01.pe-services.nc1.iad0... ⟵ Tunnel   iface_ens3=198.18.23.118,ns_env=... 
salt-master01.pe-services.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.0.44,ns_env=np... 
salt-master01.stg01-mp.nc4.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.0.88,ns_env=np... 
salt-master01.stg01-mplegacy.nc4.i... ⟵ Tunnel   iface_ens3=198.18.0.30,ns_env=np... 
salt-master02.pe-services.nc1.iad0... ⟵ Tunnel   iface_ens3=198.18.23.116,ns_env=... 
salt-master02.pe-services.nc4.iad0... ⟵ Tunnel   iface_ens3=198.18.0.91,ns_env=np... 
salt-master02.pe-services.nc6.iad0... ⟵ Tunnel   iface_ens3=198.18.0.217,ns_env=n... 
salt-master03.pe-services.nc1.iad0... ⟵ Tunnel   iface_ens3=198.18.23.91,ns_env=n... 
samldp01.betaskope.iad0.netskope.c... ⟵ Tunnel   iface_bond0.400=10.136.7.106,ns_... 
samldp01.devint-dp.nc1.iad0.nssclo... ⟵ Tunnel   iface_ens3=198.18.182.182,ns_env... 
samldp01.npa01-dp-npe.nc1.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.1.49,ns_env=np... 
samldp01.npe01-dp.nc4.iad0.nssclou... ⟵ Tunnel   iface_ens3=198.18.9.7,ns_env=npe... 
samldp01.npe02-dp.nc4.iad0.nssclou... ⟵ Tunnel   iface_ens3=198.18.1.63,ns_env=np... 
samldp01.perf01-dp.nc6.iad0.nssclo... ⟵ Tunnel   iface_ens3=198.18.1.23,ns_env=np... 
samldp01.qa01-dp2.iad0.netskope.co... ⟵ Tunnel   iface_bond0.2207=10.111.106.18,n... 
samldp01.stg01-dp.nc4.iad0.nssclou... ⟵ Tunnel   iface_ens3=198.18.9.247,ns_env=n... 
samldp01.stg01-dp2.iad0.netskope.c... ⟵ Tunnel   iface_bond0.2107=10.111.102.29,n... 
samldp02.betaskope.iad0.netskope.c... ⟵ Tunnel   iface_bond0.400=10.136.7.154,ns_... 
samldp02.devint-dp.nc1.iad0.nssclo... ⟵ Tunnel   iface_ens3=198.18.182.54,ns_env=... 
samldp02.fed1dp.nc1.iad0.nsscloud.... ⟵ Tunnel   iface_ens3=198.18.1.82,ns_env=np... 
samldp02.npa01-dp-npe.nc1.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.1.37,ns_env=np... 
samldp02.npe01-dp.nc4.iad0.nssclou... ⟵ Tunnel   iface_ens3=198.18.9.227,ns_env=n... 
samldp02.npe02-dp.nc4.iad0.nssclou... ⟵ Tunnel   iface_ens3=198.18.1.57,ns_env=np... 
samldp02.qa01-dp-npe.nc1.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.10.22,ns_env=n... 
samldp03.stg01-dp.nc4.iad0.nssclou... ⟵ Tunnel   iface_ens3=198.18.10.139,ns_env=... 
samldplb01.betaskope-dp2.iad0.nets... ⟵ Tunnel   iface_bond0.2402=45.250.161.9,if... 
samldplb01.betaskope.iad0.netskope... ⟵ Tunnel   iface_bond0.100=163.116.220.94,i... 
samldplb01.devint-dp.nc1.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.182.83,198.18.... 
samldplb01.npa01-dp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.1.69,198.18.1.... 
samldplb01.npe01-dp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.9.154,ns_env=n... 
samldplb01.npe02-dp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.1.69,198.18.1.... 
samldplb01.qa01-dp2.iad0.netskope.... ⟵ Tunnel   iface_bond0.2202=45.250.161.75,i... 
samldplb01.stg01-dp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.8.218,198.18.1... 
samldplb01.stg01-dp2.iad0.netskope... ⟵ Tunnel   iface_bond0.2102=45.250.161.158,... 
samldplb02.betaskope-dp2.iad0.nets... ⟵ Tunnel   iface_bond0.2402=45.250.161.10,i... 
samldplb02.betaskope.iad0.netskope... ⟵ Tunnel   iface_bond0.100=163.116.136.130,... 
samldplb02.devint-dp.nc1.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.182.27,iface_e... 
samldplb02.npa01-dp-npe.nc1.iad0.n... ⟵ Tunnel   iface_ens3=198.18.1.74,iface_ens... 
samldplb02.npe01-dp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.8.55,ns_env=np... 
samldplb02.npe02-dp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.1.52,iface_ens... 
samldplb02.perf01-dp.nc6.iad0.nssc... ⟵ Tunnel   iface_ens3=198.18.1.40,iface_ens... 
samldplb02.qa01-dp-npe.nc1.iad0.ns... ⟵ Tunnel   iface_ens3=198.18.9.202,iface_en... 
samldplb02.qa01-dp2.iad0.netskope.... ⟵ Tunnel   iface_bond0.2202=45.250.161.76,i... 
samldplb02.stg01-dp.nc4.iad0.nsscl... ⟵ Tunnel   iface_ens3=198.18.8.117,iface_en... 
samldplb02.stg01-dp2.iad0.netskope... ⟵ Tunnel   iface_bond0.2102=45.250.161.159,... 
sandboxdev-kvm01.iad0.netskope.com    ⟵ Tunnel   iface_bond0=10.111.77.52,ns_env=... 
sankar-client-01.ipsec-gre-qe-vms.... ⟵ Tunnel   iface_ens4=10.136.214.96,ns_env=... 
sankar-saml-clientgw.ipsec-gre-qe-... ⟵ Tunnel   iface_ens3=198.18.99.199,iface_e... 
sankar-ubuntu.ipsec-gre-qe-vms.nc1... ⟵ Tunnel   iface_ens3=198.18.99.186,iface_e... 
sase-orchestrator-feature.iad0.net... ⟵ Tunnel   iface_bond0=10.111.77.46,iface_b... 
sbh01.betaskope.iad0.netskope.com     ⟵ Tunnel   alt_name_1=sbh.iad0,iface_bond0=... 
sbh01.cfw-dev.nc4.iad0.nsscloud.ne... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.datashare01-mp-npe.nc4.iad0.... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.devint-dp.nc1.iad0.nsscloud.... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.devint-mpm.nc1.iad0.nsscloud... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.ipsec-gre-qe-vms.nc1.iad0.ns... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.npa01-mp-npe.nc1.iad0.nssclo... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.npe01-dp.nc4.iad0.nsscloud.n... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.npe01-mp.nc4.iad0.nsscloud.n... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.npe02-dp.nc4.iad0.nsscloud.n... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.pe-services.nc1.iad0.nssclou... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens4=1... 
sbh01.pe-services.nc4.iad0.nssclou... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.pe-services.nc6.iad0.nssclou... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.perf01-dp.nc6.iad0.nsscloud.... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.perf01-mp.nc6.iad0.nsscloud.... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.qa01-dp-npe.nc1.iad0.nssclou... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.stg01-dp.nc4.iad0.nsscloud.n... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.stg01-mp.nc4.iad0.nsscloud.n... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh01.stg01-mplegacy.nc4.iad0.nssc... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh02.betaskope.iad0.netskope.com     ⟵ Tunnel   alt_name_1=sbh.iad0,iface_bond0=... 
sbh02.devint-automation.nc1.iad0.n... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh02.devint-dp.nc1.iad0.nsscloud.... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh02.npa01-mp-npe.nc1.iad0.nssclo... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh02.perf01-dp.nc6.iad0.nsscloud.... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh02.qa01-dp-npe.nc1.iad0.nssclou... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh02.stg01-dp.nc4.iad0.nsscloud.n... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh02.stg01-mp.nc4.iad0.nsscloud.n... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
sbh02.stg01-mplegacy.nc4.iad0.nssc... ⟵ Tunnel   alt_name_1=sbh.iad0,iface_ens3=1... 
scale.ecgw.iad0.netskope.com          ⟵ Tunnel   iface_bond0.700=10.136.134.167,i... 
scale.ecgw2.iad0.netskope.com         ⟵ Tunnel   iface_bond0.700=10.136.134.166,i... 
scale.ecgw3.iad0.netskope.com         ⟵ Tunnel   iface_bond0.700=10.136.133.163,i... 
scale.gregw.legacy.iad0.netskope.c... ⟵ Tunnel   iface_bond0.584=29.40.0.1,iface_... 
scale.perf.ipsecgw.legacy.iad0.net... ⟵ Tunnel   iface_bond0.584=29.30.0.1,iface_... 
scaleecgw01.iad0.netskope.com         ⟵ Tunnel   iface_bond0.700=10.136.133.162,n... 
scaleigw01.iad0.netskope.com          ⟵ Tunnel   iface_bond0.700=10.136.133.161,i... 
scimserver01.devint-automation.nc1... ⟵ Tunnel   iface_ens3=198.18.109.196,ns_env... 
scimserver01.qa01-mp-npe.nc1.iad0.... ⟵ Tunnel   iface_ens3=198.18.5.197,ns_env=n... 
scimserver01.stg01-mp.nc4.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.4.109,ns_env=n... 
scylla-ips01.stg01-mp.nc4.iad0.nss... ⟵ Tunnel   iface_enp3s0=198.18.10.167,ns_en... 
scylla-ips02.qa01-mp-npe.nc1.iad0.... ⟵ Tunnel   iface_enp3s0=198.18.9.130,ns_env... 
scylla-ips02.stg01-mp.nc4.iad0.nss... ⟵ Tunnel   iface_enp3s0=198.18.9.199,ns_env... 
scylla-ips03.stg01-mp.nc4.iad0.nss... ⟵ Tunnel   iface_enp3s0=198.18.10.243,ns_en... 
scylla-webtest01.devint-automation... ⟵ Tunnel   iface_enp3s0=198.18.115.46,ns_en... 
scylla-webtest01.qa01-mp-npe.nc1.i... ⟵ Tunnel   iface_enp3s0=198.18.9.153,ns_env... 
scylla-webtest01.stg01-mp.nc4.iad0... ⟵ Tunnel   iface_enp3s0=198.18.10.78,ns_env... 
scylla-webtest02.devint-automation... ⟵ Tunnel   iface_enp3s0=198.18.114.181,ns_e... 
scylla-webtest02.qa01-mp-npe.nc1.i... ⟵ Tunnel   iface_enp3s0=198.18.8.111,ns_env... 
scylla-webtest02.stg01-mp.nc4.iad0... ⟵ Tunnel   iface_enp3s0=198.18.9.223,ns_env... 
scylla-webtest03.devint-automation... ⟵ Tunnel   iface_enp3s0=198.18.114.220,ns_e... 
scylla-webtest03.qa01-mp-npe.nc1.i... ⟵ Tunnel   iface_enp3s0=198.18.9.25,ns_env=... 
scylla-webtest03.stg01-mp.nc4.iad0... ⟵ Tunnel   iface_enp3s0=198.18.10.61,ns_env... 
scyllaaas-npe.iad0.netskope.com       ⟵ Tunnel   iface_bond0=10.136.11.163,ns_env... 
scylladb-ips01.qa01-mp-npe.nc1.iad... ⟵ Tunnel   iface_ens3=198.18.4.167,ns_env=n... 
scylladb-ips01.stg01-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.4.119,ns_env=n... 
scylladb-ips02.stg01-mp.nc4.iad0.n... ⟵ Tunnel   iface_ens3=198.18.4.234,ns_env=n... 
scylladb-jaeger01.npe01-mp.nc4.iad... ⟵ Tunnel   iface_ens3=198.18.8.76,ns_env=np... 
scylladb-jaeger02.npe01-mp.nc4.iad... ⟵ Tunnel   iface_ens3=198.18.9.38,ns_env=np... 
scylladb-jaeger07.devint-automatio... ⟵ Tunnel   iface_ens3=198.18.113.174,ns_env... 
scylladb01.iad0.nskope.net            ⟵ Tunnel   iface_ens3=10.136.8.42,ns_env=np... 
scylladb02.iad0.nskope.net            ⟵ Tunnel   iface_ens3=10.136.8.43,ns_env=np... 
scylladb03.iad0.nskope.net            ⟵ Tunnel   iface_ens3=10.136.8.44,ns_env=np... 
sg01.qa01-dp2.iad0.netskope.com       ⟵ Tunnel   iface_bond0=10.111.105.6,ns_env=... 
sg01.stg01-dp2.iad0.netskope.com      ⟵ Tunnel   iface_bond0=10.111.101.5,ns_env=... 
sink01.iad0.netskope.com              ⟵ Tunnel   iface_bond0.779=10.136.141.141,i... 
sink02.iad0.netskope.com              ⟵ Tunnel   iface_bond0.779=10.136.141.132,i... 
sink03.iad0.netskope.com              ⟵ Tunnel   iface_bond0.779=10.136.141.143,i... 
sink04.iad0.netskope.com              ⟵ Tunnel   iface_bond0.779=10.136.141.134,i... 
siopssandbox01.iad0.netskope.com      ⟵ Tunnel   iface_bond0=10.111.77.233,ns_env... 
siopssandbox02.iad0.netskope.com      ⟵ Tunnel   iface_bond0=10.111.77.234,ns_env... 
siopssandbox03.iad0.netskope.com      ⟵ Tunnel   iface_bond0=10.111.77.235,ns_env... 
siopssandbox04.iad0.netskope.com      ⟵ Tunnel   iface_bond0=10.111.77.236,ns_env... 
slange01.iad0.netskope.com            ⟵ Tunnel   iface_bond0=10.111.77.244,ns_env... 
sldev02.iad0.netskope.com             ⟵ Tunnel   iface_bond0.800=10.111.76.124,ns... 
sleibrand-ops01.iad0.netskope.com     ⟵ Tunnel   iface_bond0=10.111.77.221,ns_env... 
sm-cfw-clnt1.ipsec-gre-qe-vms.nc1.... ⟵ Tunnel   iface_ens3=10.136.124.167,ns_env... 
smiskincgw01.iad0.netskope.com        ⟵ Tunnel   iface_bond0.610=10.111.72.108,if... 
smtp01.iad0.netskope.com              ⟵ Tunnel   iface_bond0=10.111.76.46,ns_env=... 
smtpproxy1-1.stg01-mplegacy.nc4.ia... ⟵ Tunnel   iface_ens3=198.18.5.68,iface_ens... 
sop-lib-preprod-1.iad0.netskope.co... ⟵ Tunnel   iface_bond0=10.111.77.16,ns_env=... 
source01.iad0.netskope.com            ⟵ Tunnel   iface_bond0.777=10.136.141.11,if... 
source02.iad0.netskope.com            ⟵ Tunnel   iface_bond0.777=10.136.141.12,if... 
source03.iad0.netskope.com            ⟵ Tunnel   iface_bond0.777=10.136.141.13,if... 
speed-test-feature.iad0.netskope.c... ⟵ Tunnel   iface_bond0=10.111.76.150,ns_env... 
spm-mongodbcfg1-1.devint-automatio... ⟵ Tunnel   iface_ens3=198.18.114.212,ns_env... 
spm-mongodbcfg1-1.npe01-mp.nc4.iad... ⟵ Tunnel   iface_ens3=198.18.8.236,ns_env=n... 
spm-mongodbcfg1-1.npe02-mp.nc4.iad... ⟵ Tunnel   iface_ens3=198.18.8.71,ns_env=np... 
spm-mongodbcfg1-1.stg01-mp.nc4.iad... ⟵ Tunnel   iface_ens3=198.18.10.146,ns_env=... 
spm-mongodbcfg1-1.stg01-mplegacy.n... ⟵ Tunnel   iface_ens3=198.18.8.151,ns_env=n... 
spm-mongodbcfg1-2.devint-automatio... ⟵ Tunnel   iface_ens3=198.18.114.215,ns_env... 
spm-mongodbcfg1-2.npa01-mp-npe.nc1... ⟵ Tunnel   iface_ens3=198.18.9.219,ns_env=n... 
spm-mongodbcfg1-2.npe01-mp.nc4.iad... ⟵ Tunnel   iface_ens3=198.18.9.237,ns_env=n... 
spm-mongodbcfg1-2.qa01-mp-npe.nc1.... ⟵ Tunnel   iface_ens3=198.18.8.172,ns_env=n... 
spm-mongodbcfg1-2.stg01-mp.nc4.iad... ⟵ Tunnel   iface_ens3=198.18.8.82,ns_env=np... 
spm-mongodbcfg1-2.stg01-mplegacy.n... ⟵ Tunnel   iface_ens3=198.18.9.105,ns_env=n... 
spm-mongodbcfg1-3.devint-automatio... ⟵ Tunnel   iface_ens3=198.18.114.140,ns_env... 
spm-mongodbcfg1-3.npa01-mp-npe.nc1... ⟵ Tunnel   iface_ens3=198.18.10.91,ns_env=n... 
spm-mongodbcfg1-3.npe01-mp.nc4.iad... ⟵ Tunnel   iface_ens3=198.18.8.122,ns_env=n... 
spm-mongodbcfg1-3.qa01-mp-npe.nc1.... ⟵ Tunnel   iface_ens3=198.18.11.51,ns_env=n... 
spm-mongodbcfg1-3.stg01-mp.nc4.iad... ⟵ Tunnel   iface_ens3=198.18.10.29,ns_env=n... 
spm-mongodbcfg1-3.stg01-mplegacy.n... ⟵ Tunnel   iface_ens3=198.18.9.154,ns_env=n... 
spm-mongodbs1-1.npa01-mp-npe.nc1.i... ⟵ Tunnel   iface_ens3=198.18.11.21,ns_env=n... 
spm-mongodbs1-1.npe01-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.8.85,ns_env=np... 
spm-mongodbs1-1.npe02-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.9.102,ns_env=n... 
spm-mongodbs1-1.stg01-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.9.35,ns_env=np... 
spm-mongodbs1-1.stg01-mplegacy.nc4... ⟵ Tunnel   iface_ens3=198.18.8.139,ns_env=n... 
spm-mongodbs1-2.npe01-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.10.48,ns_env=n... 
spm-mongodbs1-2.stg01-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.10.253,ns_env=... 
spm-mongodbs1-2.stg01-mplegacy.nc4... ⟵ Tunnel   iface_ens3=198.18.9.34,ns_env=np... 
spm-mongodbs1-3.npe01-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.10.168,ns_env=... 
spm-mongodbs1-3.npe02-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.10.198,ns_env=... 
spm-mongodbs1-3.stg01-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.9.228,ns_env=n... 
spm-mongodbs1-3.stg01-mplegacy.nc4... ⟵ Tunnel   iface_ens3=198.18.8.85,ns_env=np... 
spm-mongodbs1-4.npe01-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.9.176,ns_env=n... 
spm-mongodbs1-4.npe02-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.9.15,ns_env=np... 
spm-mongodbs1-4.qa01-mp-npe.nc1.ia... ⟵ Tunnel   iface_ens3=198.18.9.5,ns_env=npe... 
spm-mongodbs1-4.stg01-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.8.202,ns_env=n... 
spm-mongodbs1-4.stg01-mplegacy.nc4... ⟵ Tunnel   iface_ens3=198.18.9.88,ns_env=np... 
spm-mongodbs1-5.npe01-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.9.151,ns_env=n... 
spm-mongodbs1-5.stg01-mp.nc4.iad0.... ⟵ Tunnel   iface_ens3=198.18.10.25,ns_env=n... 
spm-mongodbs1-5.stg01-mplegacy.nc4... ⟵ Tunnel   iface_ens3=198.18.8.49,ns_env=np... 
spm-mongos01.qa01-mp-npe.nc1.iad0.... ⟵ Tunnel   iface_ens3=198.18.10.236,ns_env=... 
spm-mongos01.stg01-mp.nc4.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.10.124,ns_env=... 
spm-mongos01.stg01-mplegacy.nc4.ia... ⟵ Tunnel   iface_ens3=198.18.8.121,ns_env=n... 
srini-jmeter-1.ipsec-gre-qe-vms.nc... ⟵ Tunnel   iface_ens3=198.18.99.127,ns_env=... 
srini-jmeter-2.ipsec-gre-qe-vms.nc... ⟵ Tunnel   iface_ens3=198.18.99.173,ns_env=... 
srini-jmeter-3.ipsec-gre-qe-vms.nc... ⟵ Tunnel   iface_ens3=198.18.99.71,ns_env=n... 
srini-lnx3-host.ipsec-gre-qe-vms.n... ⟵ Tunnel   iface_ens3=198.18.99.124,ns_env=... 
srini-test.devint-mpm.nc1.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.137.179,iface_... 
st-mongodb01.iad0.netskope.com        ⟵ Tunnel   iface_bond0=10.136.8.227,ns_env=... 
st-mongodb02.iad0.netskope.com        ⟵ Tunnel   iface_bond0=10.136.8.228,ns_env=... 
st-mongodb03.iad0.netskope.com        ⟵ Tunnel   iface_bond0=10.136.8.229,ns_env=... 
stackskvm1.pe.iad0.netskope.com       ⟵ Tunnel   iface_br-2462912639a1=192.168.25... 
steering-auto-u20.iad0.netskope.co... ⟵ Tunnel   iface_bond0.700=10.136.131.218,i... 
steering-reg-client-04.ipsec-gre-q... ⟵ Tunnel   iface_ens3=10.136.216.250,ns_env... 
steeringlb01.betaskope.iad0.netsko... ⟵ Tunnel   iface_bond0.400=10.136.139.151,i... 
steeringlb01.c18.iad0.netskope.com    ⟵ Tunnel   iface_bond0.700=10.136.134.30,if... 
steeringlb01.iad0.netskope.com        ⟵ Tunnel   iface_bond0.700=10.136.130.33,if... 
steeringlb01.qa01-dp2.iad0.netskop... ⟵ Tunnel   iface_bond0.400=10.136.139.224,i... 
steeringlb01.stg01-dp.nc4.iad0.nss... ⟵ Tunnel   iface_ens3=198.18.2.10,iface_lcp... 
steeringlb01.stg01-dp2.iad0.netsko... ⟵ Tunnel   iface_bond0.400=10.136.6.8,iface... 
steeringlb02.betaskope.iad0.netsko... ⟵ Tunnel   iface_bond0.400=10.136.139.168,i... 
steeringlb02.c18.iad0.netskope.com    ⟵ Tunnel   iface_bond0.700=10.136.134.52,if... 
steeringlb02.iad0.netskope.com        ⟵ Tunnel   iface_bond0.700=10.136.133.203,i... 
